publishedAt,authorDisplayName,textDisplay,likeCount,text_clean,dominant_topic,topic_probability
2025-09-01T11:44:38Z,@Indora-p1i,"&quot;Kalian harus mundur dari jabatan&quot;, mikir dikit donk Fer, untuk dapat jabatan itu mereka keluar modal guede. Uang dan fasilitas yg diterima nikmat banget. Enteng banget elu ngomong &quot;mundur&quot;",0,quot mundur jabatan quot mikir dikit donk fer jabatan modal guede uang fasilitas diterima nikmat enteng elu ngomong quot mundur quot,1,0.39989123
2025-09-01T11:43:53Z,@rifqiardhie8496,"4. &quot;Sudah ada kelompok tertentu yg mengatasnamakan dirinya oposisi mau demo besar2an ke gedung dpr? Atau tiba2 jadi anyep dan gk kedengeran suaranya?  Masih yakin yg bgitu memperjuangkan kepentingan sipil2 yg ada?&quot; ... Menurut Bung Ferry, apakah salah orang mempertanyakan hal ini?? Mungkin process of thought Bung Ferry berbeda dengan process of thought ndrewstjan, mungkin juga sama. Apakah mempertanyakan hal ini juga bisa dikategorikan menjadi dalang menurut Bung Ferry?",0,quot kelompok mengatasnamakan oposisi demo gedung dpr anyep kedengeran suaranya bgitu memperjuangkan kepentingan sipil quot ferry salah orang process thought ferry berbeda process thought ndrewstjan dikategorikan dalang ferry,5,0.29993665
2025-09-01T11:43:07Z,@Qbfoypsbcyabtmqvd,Sy juga mikirnya bgtu bang,1,mikirnya bgtu,2,0.2985479
2025-09-01T11:42:13Z,@sitirizkaazilia1892,buka gerbang DPR.,0,buka gerbang dpr,4,0.36612147
2025-09-01T11:41:35Z,@DewaMiftah-mp6iu,Makasih bang. Maaf kmaren sempat terkecoh taktik mereka .,1,makasih maaf kmaren terkecoh taktik,2,0.23071513
2025-09-01T11:37:42Z,@sekedarceritaa,Terimakasih banyak bang atas kontribusimu untuk negara ini respect bang feri 🫡🫡🫡,0,terimakasih kontribusimu negara respect feri,4,0.2324174
2025-09-01T11:36:45Z,@agungsawolo4918,Si dalang pendemo anarkhis kah???,0,dalang pendemo anarkhis kah,3,0.26867446
2025-09-01T11:32:23Z,@D4NEE-d8r,"Bang fer, tolongin bang, gua hampir di kroyok di kira polisi gua",0,fer tolongin kroyok polisi,2,0.363291
2025-09-01T11:52:40Z,@aas529,Apaan sih? Emang lu ngapain njir?,0,emang ngapain njir,2,0.33285445
2025-09-01T12:07:22Z,@D4NEE-d8r,"​@aas529g ngapa²in, gua kan botak,  tiba2 mahasiswa nahan gua pas keluar dari kosan gua,nahan baju, di tnya lu polisi kan. Damn kaget gua cok mna babyak org lgii",0,ngapa botak mahasiswa nahan pas kosan nahan baju tnya polisi damn kaget cok mna babyak orang lgii,4,0.33549982
2025-09-01T11:29:17Z,@Jphanter,"Ada yang terasa ganjil antara cara Jokowi dan Prabowo saat mengatasi situasi demo begini, dulu saat ada kisruh yang tampil era Jokowi adalah Mendagri Tito Karnavian, sekarang dia masih jadi Mendagri tapi gak sering muncul pada saat jaman Jokowi, Prabowo sekarang lebih sering bicara melalui menteri pertahanan soal situasi kisruh demo saat ini. Ada yang bisa ngasih opini atau penjelasan situasi ini ?",0,ganjil jokowi prabowo mengatasi situasi demo kisruh tampil era jokowi mendagri tito karnavian mendagri muncul jaman jokowi prabowo bicara menteri pertahanan situasi kisruh demo ngasih opini penjelasan situasi,1,0.41818172
2025-09-01T11:28:16Z,@danny20433,"Dalangnya mereka, tapi kompornya anda!",0,dalangnya kompornya,1,0.27855375
2025-09-01T11:27:48Z,@keanuazizi,"mari berfikir, mari sadar. hadapi masalah dengan akal sehat bkn melulu otot yang kuat. bangsa akan maju bkn dari pemerintah saja yg pintar. melainkan rakyat yang pintar. sesimple &quot;klo rakyat cerdas, masa depan bangsa jelas.&quot; that&#39;s it.",0,mari berfikir mari sadar hadapi akal sehat bkn melulu otot kuat bangsa maju bkn pemerintah pintar rakyat pintar sesimple quot rakyat cerdas bangsa quot that,3,0.32840225
2025-09-01T11:23:30Z,@irfanwibowo1292,"Apa yg terjadi kali ini adl akumulasi dr kecewanya rakyat. Diera baru ini (kelanjutan), kekacauan dimulai dg kata &quot;efisiensi&quot; tp tetap boros. Dimulai dg DanaSengsara yg himpun banyak uang negara, dilanjut kabinet gemuk, kebijakan fantastis yg terus bikin rugi, pajak yg makin banyak dn PBB naik tinggi imbas daerah tak punya duit akibat efisiensi dn diakhir dg berbagai tunjangan DPR.<br><br>Akhirnya kemarahan rakyat sampai puncak, dimulai dr pati bikin daerah lain terungkap. Demo meluas ke banyak daerah dipenjuru negeri hingga makin membesar saat &quot;aparat&quot; melindas Ojol dg panser lapis baja - bukan lapis legit.",0,kali adl akumulasi kecewanya rakyat diera kelanjutan kekacauan quot efisiensi quot boros danasengsara himpun uang negara dilanjut kabinet gemuk kebijakan fantastis bikin rugi pajak pbb imbas daerah duit akibat efisiensi diakhir tunjangan dpr kemarahan rakyat puncak pati bikin daerah terungkap demo meluas daerah dipenjuru negeri membesar quot aparat quot melindas ojol panser lapis baja lapis legit,1,0.3490861
2025-09-01T11:18:41Z,@Museind-j7o,"Siap² km, provokator pembela asing...",0,provokator pembela asing,4,0.3341788
2025-09-01T11:17:13Z,@RainZenStudio12,Simple aja ... Live di platform aja bisa di mute oleh negara... Kenapa cuma server judol gak bisa di mute????? TOLONG BANTU PEMAHAMAN SAYA BINGUNG DAN SEDANG PEGANGAN.,1,simple live platform mute negara server judol mute tolong bantu pemahaman bingung pegangan,4,0.4455845
2025-09-01T11:15:25Z,@TheShurifon,"bang, apa bnr Indonesia saat ini sedang dalam proses &quot;Jokowi Forever&quot;? masa jabatan selamanya..",0,bnr indonesia proses quot jokowi forever quot jabatan,1,0.36875927
2025-09-01T11:12:53Z,@muhammadnurridho6301,&quot;Senjata kita adalah otak&quot;,0,quot senjata otak quot,1,0.44573718
2025-09-01T11:10:10Z,@mawar156,Gue penasaran siapa sih dalang kerusuhan anarkis ini . Apa orang2 deket prabowo atooo ????? 😢😢,0,penasaran dalang kerusuhan anarkis orang deket prabowo atooo,5,0.24907002
2025-09-01T11:05:39Z,@beekribo,Nama2 akunnya apa aja bang? Pengen liat di x,1,nama akunnya pengen lihat,3,0.3251343
2025-09-01T11:05:06Z,@JundiAhmadin,Aksi reaksi. Hukum lll newton.<br>Disini kita belajar reaksi kemarahan rakyat bukan semata-mata ditunggangi oleh bangsa asing atau bangsa sendiri. Reaksi ini muncul karna adanya aksi yg buruk dari para petinggi negri ini. jadi kalau memang benar-benar bahwa para petinggi pun mencintai negri ini? Jangan berikan kesempatan untuk mereka menghancurkan negri ini dengan melakukan aksi layaknya penjajah untuk bangsa sendiri.,1,aksi reaksi hukum lll newton belajar reaksi kemarahan rakyat mata ditunggangi bangsa asing bangsa reaksi muncul aksi buruk petinggi negri petinggi mencintai negri kesempatan menghancurkan negri aksi layaknya penjajah bangsa,5,0.38811952
2025-09-01T11:03:35Z,@ucokbaba-z9n,"DARURAT MILITER ??? Gak masuk akal pak guru !!! Narasinya sama seperti feri irwandi menggiring opini kearah militerisasi ... Kalau pemerintah mau. Sudah dari kemaren di berlakukan darurat militer, yang saya lihat langsung di lokasi demo, banyak emak emak teriak ganti preswowo dan makxulkan waxilnya, jadi siapa yang biasa pakai emak emak untuk demo, apakah militer ???",0,darurat militer masuk akal guru narasinya feri irwandi menggiring opini kearah militerisasi pemerintah kemaren berlakukan darurat militer lihat langsung lokasi demo emak emak teriak ganti preswowo makxulkan waxilnya pakai emak emak demo militer,2,0.31844747
2025-09-01T11:18:29Z,@adityakbar,"Ngomong darurat militer mustahil itu justru menyesatkan. Faktanya, opsi itu selalu ada di negara mana pun kalau situasi chaos. Bedanya, masyarakat kita udah cerdas, nggak gampang diprovokasi, makanya kondisi tetap terkendali. Jadi narasi ‘mustahil’ itu bukan analisis, tapi sekadar upaya ngecilin potensi ancaman biar orang lengah.",0,ngomong darurat militer mustahil menyesatkan faktanya opsi negara situasi chaos bedanya masyarakat cerdas nggak gampang diprovokasi kondisi terkendali narasi mustahil analisis upaya ngecilin potensi ancaman biar orang lengah,2,0.5192117
2025-09-01T11:24:18Z,@ilhamrj2599,"Wkwkwkw, ga ada yang mustahil. KALIAN lupa pengesahan UU KPK, UU CiptaKerja..<br><br>Bahkan hampir mau melawan MK utk membenarkan Kaesang jadi Gubernur DKI. ITUUU udah fakta nyata.....<br><br>Kita ga mau ketipu lagi. <br><br>Kan gitu, penjahat negara ini masuknya dikit-dikit... tahu2 militerisasi aja...😂",0,wkwkwkw mustahil lupa pengesahan kpk ciptakerja melawan membenarkan kaesang gubernur dki ituuu fakta nyata ketipu penjahat negara masuknya dikit dikit militerisasi,2,0.39045477
2025-09-01T11:02:44Z,@yusrilfuadnurfadilah3656,"itu yang mencegah kita balik harus tetap melawan aparat/pemerintah adalah gangster yang tiap malem tawuran, padahal pemerintah sampai presiden sudah mengeluarkan statement lebih peka terhadap rakyat",0,mencegah melawan aparat pemerintah gangster malem tawuran pemerintah presiden mengeluarkan statement peka rakyat,2,0.5241009
2025-09-01T11:02:23Z,@markopolomoba5310,"Di Malaysia tol untuk motor free,,pajak kendaraan rendah,pajak 5 tahunan gak ada,BBM murah ron 95, 7500, walau UMR untuk pekerja murah tapi nilainya sangat kuat dan kualitas hidup walaupun duit sedikit kamu masih bisa makan kenyang stiap harii...kadang saya juga iri negara tetangga kita sangat sejahtera di masyarakat masih terasa...dan kerjaan memberikan bantuan kepada rakyatnya langsung transfer 😂 kita apaan",0,malaysia tol motor free pajak kendaraan rendah pajak tahunan bbm murah ron umr pekerja murah nilainya kuat kualitas hidup duit makan kenyang stiap harii kadang iri negara tetangga sejahtera masyarakat kerjaan bantuan rakyatnya langsung transfer,4,0.2909408
2025-09-01T11:00:45Z,@hapyputrapambudi9606,Terimakasih sudah menyampaikan pesan dengan bahasa yang mudah dipahami 🙏🏼,34,terimakasih pesan bahasa mudah dipahami,4,0.43017584
2025-09-01T10:59:48Z,@rifqiardhie8496,"3. &quot;Uda ada dengar parpol wong cilik bicara atas nama wong cilik soal tunjangan ini?&quot; Apakah salah mempertanyakan ini.... wajar nggak sih, wajar lah. THP rakyat umumnya seberapa besar dibandingkan THP anggota dewan, lalu kalau dibandingkan dengan THP dewan di negara lain dengan rakyatnya...wajar dong mempertanyakan, kemana nich partai yang mengaku membela wong cilik tapi kok diem diem bae urusan THP anggota dewan ini... rakyat lagi susah lho... Apakah bung Ferry membungkam pertanyaan ini? lanjut maghrib dulu",1,quot uda dengar partai cilik bicara nama cilik tunjangan quot salah wajar nggak wajar thp rakyat dibandingkan thp anggota dewan dibandingkan thp dewan negara rakyatnya wajar kemana nich partai mengaku membela cilik diem diem bae urusan thp anggota dewan rakyat susah lho ferry membungkam maghrib,4,0.41138965
2025-09-01T10:57:55Z,@malikamri2929,"FOKUS TUJUAN AWAL DEMO, BANYAK INFLUENCER YANG BERPENGARUH DIBAYAR RATUSAN JUTA OLEH PEMERINTAH UNTUK MEREDAM AKSI DEMO DAN MENGHASUT RAKYAT.<br>HARUS PINTAR-PINTAR DALAM MENCARI INFORMASI",1,fokus tujuan demo influencer berpengaruh dibayar ratusan juta pemerintah meredam aksi demo menghasut rakyat pintar pintar mencari informasi,4,0.27078187
2025-09-01T10:57:36Z,@sidecha1n,ousamu dazai jir keren,0,ousamu dazai jir keren,2,0.26559535
2025-09-01T10:55:42Z,@Fatihbono09,Lord batu bara bahaya ..<br>Ingin menguasai indonesia ..<br>Hati hati..,0,lord batu bara bahaya menguasai indonesia hati hati,5,0.36683953
2025-09-01T10:55:01Z,@danugendon18,Cari sampai jadi tempe perampok dan yg kordinir demo,0,cari tempe perampok kordinir demo,4,0.33085728
2025-09-01T10:54:12Z,@rifqiardhie8496,"2. &quot;ada yg denger Rocky gerung bicara soal tunjangan ini? Ada yg  tau dia kemana? Uda lama ya gk dengar dia dungu2in orang di pemerintahan sekarang+anggota dpr saat ini (emoticon)&quot; ... apakah salah orang berkomentar ini?? wajar lho... ini seperti kalo saya lihat berita misalnya Fahri Hamzah suka kritis tentang kebijakan2 pemerintah yg dianggap gak bener, lho Fahri Hamzah sekarang kemana... yah semacam itu lah",0,quot denger rocky gerung bicara tunjangan tau kemana uda dengar dungu orang pemerintahan anggota dpr emoticon quot salah orang berkomentar wajar lho lihat berita fahri hamzah suka kritis kebijakan pemerintah dianggap bener lho fahri hamzah kemana yah,4,0.3424026
2025-09-01T10:54:07Z,@parluhutansianipar5219,Gajah tunggal VS Gajah anak...<br>Emang enak ditikam dr belakang....😂,0,gajah tunggal gajah anak emang enak ditikam,2,0.39966837
2025-09-01T10:53:49Z,@arifadjar7326,Kita sudah paham tapi anda harus terbuka kenapa tidak langsung tunjuk saja agar kita tidak berandai andai tiada tujuan saling menuduh menjadi tanpa tujuan saling menebak dan ini sama dengan provokasi mencuci otak dengan tanpa tujuan,0,paham terbuka langsung berandai andai tiada tujuan menuduh tujuan menebak provokasi mencuci otak tujuan,1,0.3884269
2025-09-01T10:53:26Z,@wahyudivert3232,Heraloeb itu diehard 08 kan ya,0,heraloeb diehard,4,0.22445367
2025-09-01T10:50:59Z,@miftahunnasikhin7153,Kita dukung penuh bang ferry utk berdialog langsung ke pusat 💪🤲,2,dukung penuh ferry berdialog langsung pusat,4,0.33468005
2025-09-01T10:50:48Z,@musthofaking4431,KEBANYAKAN BACOT SEGILA ITU SAMA ADSENSE TINGGAL SEBUT SUSAH MIRIS,0,kebanyakan bacot segila adsense tinggal susah miris,5,0.4545175
2025-09-01T10:56:23Z,@gilangramadhan9614,itulah knp penting nya belajar ilmu hukum bre lu kaga bisa asal sebut nama orng yg belom 100% jelas dia pelaku nya kecuaki udh 100% valid dan pihak yg berwajib udh nge publish ya gpp nnti klo asal sebut nama nya kode etik,1,knp belajar ilmu hukum bre kaga nama orng belom pelaku kecuaki valid berwajib nge publish gpp nnti nama kode etik,3,0.38473403
2025-09-01T11:36:11Z,@LLLLlll__0000,"Belajar hukum makanya, hapalin pasal per pasal",0,belajar hukum hapalin pasal pasal,2,0.31253824
2025-09-01T12:38:21Z,@umarsyaefulloh1767,"Belajar dulu hukum blok, begini nih kalo otaknya di kontol penginnya instan",0,belajar hukum blok otaknya kontol penginnya instan,2,0.35688394
2025-09-01T10:49:47Z,@ibnuthobari4918,ngomongnya cepet banget. dibikin playbacknya 0.75 baru kerasa normal.,0,ngomongnya cepet dibikin playbacknya kerasa normal,1,0.36790234
2025-09-01T10:48:51Z,@zaenalmahasin5408,Jendral tak akan mundur bang mereka punya sumber daya dan sumber dana besar menggunakan semua instrumen untuk merusak tatanan bangsa.<br><br>Apalagi jendral oligarki yang selalu nempel ke presiden siapapun😊. Mereka lbh kaya dari presidennya,0,jendral mundur sumber daya sumber dana instrumen merusak tatanan bangsa jendral oligarki nempel presiden kaya presidennya,1,0.42541006
2025-09-01T10:48:24Z,@DariNOL12,Wakili kami bang Ferry jika di undang diskusi dengan Presiden,0,wakili ferry undang diskusi presiden,5,0.28530613
2025-09-01T10:46:25Z,@cecepsupr3973,Up comment biar FYP terus..,0,comment biar fyp,3,0.26692024
2025-09-01T10:46:14Z,@EpicFootballNews,MEMPERKERUH AJA LU !!! SOK TAU BANGET,0,memperkeruh sok tau,4,0.25156146
2025-09-01T10:43:45Z,@ekalariati4322,Terimakasih bang mau member bagi ilmu,3,terimakasih member ilmu,1,0.31229126
2025-09-01T10:42:47Z,@SatraKotto,Setuju bg<br> intinya kita gausah terpancing dengan isu yg beredar dan saling mengingatkan di media sosial akan pentingnya kedamaian.<br>Apapun peraturan yg dibuat oleh elit politik kita harus tunduk dan jangan pernah mengoreksi apalagi sampai turun kejalan .<br>Kita cukup jalani saja rutinitas harian tanpa peduli dengan apa yg terjadi .<br>Love peace ❤,0,setuju intinya gausah terpancing isu beredar media sosial kedamaian apapun peraturan elit politik tunduk mengoreksi turun kejalan jalani rutinitas harian peduli love peace,2,0.32139167
2025-09-01T10:40:03Z,@aaznurfauziah2410,"Bang, Siapa Riza Calid? <br><br>Ada pernyataan Rapat di DPR itu, formalitas saja, <br>Hasil nya di loby loby sebelah mana, <br><br>Gua cuman kinta pandanan bang ferr",0,riza calid pernyataan rapat dpr formalitas hasil loby loby sebelah cuman kinta pandanan ferr,1,0.4584289
2025-09-01T10:37:50Z,@pecintaulamachanel2215,Klu rumah jokowi aman aja fixs ini sekenario geng solo,0,rumah jokowi aman fixs sekenario geng solo,1,0.31996977
2025-09-01T10:37:43Z,@hvnz.,Terimakasih bang Ferry ❤,0,terimakasih ferry,4,0.27479327
2025-09-01T10:37:30Z,@wahyusetyawan4267,"licik dan rakus sekali,😄",0,licik rakus,4,0.27483693
2025-09-01T10:37:03Z,@AgungBudisantoso-w3w,"SUDAH BRO PULANG LAGI JANGAN DEMO . SEKARANG UDAH BUKAN DEMO LAGI NAMANYA , JGN MAU DI ADU DOMBA MASYARAKAT SAMA PEMERINTAH 🙏",0,pulang demo demo namanya adu domba masyarakat pemerintah,4,0.47257018
2025-09-01T10:33:51Z,@kaskasbro,"Puji Tuhan . Tulisan dipojok kirinya udah hilang . Terimakasih Bang Ferry untuk berpihak pada rakyat , dan tidak mau dikendalikan Buzzer . Sehat selalu Bang 🙌🙌🙌",2,puji tuhan tulisan dipojok kirinya hilang terimakasih ferry berpihak rakyat dikendalikan buzzer sehat,5,0.30043992
2025-09-01T10:29:51Z,@irwanprayogo2391,"Pilihan tepat resign dari ASN bang, saat ini banyak content creator yang ikut menyuarakan ketidakadilan tapi yang konsisten gak banyak. makasih bang sudah mewakili suara kami yang tidak mampu disuarakan oleh DPR.",0,pilihan resign asn content creator menyuarakan ketidakadilan konsisten makasih mewakili suara disuarakan dpr,5,0.2861122
2025-09-01T10:29:14Z,@nofiyanto8051,"sangat masuk akal, demo mnyuarakan aspirasi benar dan saya mendukung,, sya tidak membenarkan perusakan perusuhan, dan penjarahan, apa bedanya kalain yg jarah sm koruptor?",1,masuk akal demo mnyuarakan aspirasi mendukung sya membenarkan perusakan perusuhan penjarahan bedanya kalain jarah koruptor,2,0.36587194
2025-09-01T10:29:09Z,@setanpoppok,MARI KITA KAWAL BUNG FERRY IRWANDI,0,mari kawal ferry irwandi,5,0.38474622
2025-09-01T10:27:56Z,@halishalis7644,"Bang fer, klo podcast undang HRS dong, penasaran gw klo kalian saling kenal gimana ya?<br>Makin ketar ketir ga tuh world government😅",0,fer podcast undang penasaran kenal gimana ketar ketir tuh world government,1,0.3219209
2025-09-01T10:27:50Z,@mzrufi,stay safe bang Fer,0,stay safe fer,4,0.3355055
2025-09-01T10:25:38Z,@ivanbaharuddin2848,PEMILU ULANGGGG.???,1,pemilu ulangggg,2,0.29920074
2025-09-01T10:25:34Z,@BrianPerdanaFX,"Terimakasih atas pembelajarannya bang, sehat selalu bang Ferry Irwandi dan team🔥",0,terimakasih pembelajarannya sehat ferry irwandi team,5,0.42876258
2025-09-01T10:23:13Z,@dedeyusuf88,"Saya sebagai Rakyat Indonesia yg membayar Pajak dan cinta tanah Air Indonesia, saya mempunyai saran dan Minta cuma sedikit Hak saya sebagai Rakyat pembayar pajak, jangan Negara membebani saya terlalu banyak demi Allah saat ini saya pusing untuk menghidupi keluarga kecil saya, tolong klo ada pejabat yg baca komen ini dengarkan Aspirasi saya.  <br><br>SARAN DARI SAYA UNTUK PEMERINTAH INDONESIA <br><br>1. Bersihkan Korupsi <br>2. Fokus kepada kemajuan Ekonomi <br>3. Cerdaskan Sumber Daya Manusia <br>4. Gratiskan Kesehatan seluruh rakyat Indonesia <br><br>SAYA MEMINTA HAK KEPADA PEMERINTAH <br><br>1. Gratiskan Listrik <br>2. Gratiskan PAM Air <br>3. Gratiskan PBB <br><br>saya ingin fokus cari Nafkah untuk memberi makan keluarga, tolong jangan bebankan dengan yg lain MERDEKA",25,rakyat indonesia membayar pajak cinta tanah air indonesia saran hak rakyat pembayar pajak negara membebani allah pusing menghidupi keluarga tolong pejabat baca komen dengarkan aspirasi saran pemerintah indonesia bersihkan korupsi fokus kemajuan ekonomi cerdaskan sumber daya manusia gratiskan kesehatan rakyat indonesia hak pemerintah gratiskan listrik gratiskan pam air gratiskan pbb fokus cari nafkah makan keluarga tolong bebankan merdeka,2,0.27118132
